CBF,CCO,CMRO2,Dpsi,H,HHb,HbO2,HbT,J_O2,L,O2,O2c,P_a,Pa_CO2,R_Hi,SaO2sup,TOI,Vmca,XOv,a,bred,eta,f1,f2,f3,mu,r,t,u,v_c,v_o,v_p,v_u
0.007792499675048988,-0.21721015028275448,0.03281825598510518,143.32355756620663,0.000039857841085366564,35.26380155163704,53.54006098402923,88.80386253566627,0.03294839999364172,9.790180581923483,0.014198863752243393,0.053339270537984894,77.3185587996,40,239989.98848900938,0.96,60.29023902257174,38.96249837524494,4.507780393305281,0.062429699249511125,0.0019270312766603737,-0.1777705729671047,0.48956693487263686,0.48978622738932565,0.4898247161955997,-0.08865194168925808,0.017774509702636106,0,1,40,0.0638181694530058,95.88855223449949,1
0.008562493803450848,-0.1652325828136882,0.03309836001513375,143.72517373640275,0.00003984654671992752,32.68415056533602,57.11128043861731,89.79543100395333,0.03321372317653828,9.875257765178013,0.01604050780500161,0.05549610007198843,77.3185587996,40,240058.0128187125,0.96,63.60154386485759,42.812469017254244,4.857022223309616,0.06320548383860167,0.0017938187920181485,-0.3230567423641809,0.49380772087341684,0.4939769403577259,0.49400537336020517,-0.16013804503914078,0.018198202746391976,1,1,40,0.06336145718734933,92.52238351283704,1
0.009339711405126346,-0.12165436847507999,0.0333342560676213,144.06150977833317,0.000039837090677836704,30.47310731014779,60.22686308750739,90.69997039765518,0.03343007463260254,9.94695933036666,0.017795970718462704,0.057508573462458315,77.6590194959,40,240114.99485818643,0.96,66.40229630004863,46.69855702563173,5.15665220076779,0.06385590494813313,0.0016866059636352826,-0.43846222678477276,0.49738111839050325,0.49750592674473815,0.497526209964497,-0.21578509846647415,0.018576281874459873,2,1,40,0.06303372887189145,89.82811271083503,1
0.009950209756065458,-0.09225601396916286,0.03349412238148384,144.28828390304352,0.000039830716218789425,28.962760372358773,62.45781626036013,91.4205766327189,0.0335732549132268,9.99553951283266,0.01910486319276581,0.05898755414828039,77.6686267207,40,240153.42256792338,0.96,68.31921057694011,49.75104878032729,5.361875025726666,0.06429468635866921,0.001616501245555296,-0.5320266137886989,0.4998022623340509,0.49989736987338507,0.49991227435050506,-0.25991132658702526,0.018872060798964193,3,1,40,0.06280197974781623,87.62397184290725,1
0.010331599532254404,-0.07564571681486532,0.03358472377402081,144.4163954814452,0.00003982711554569792,28.107734880259713,63.84590456382206,91.95363944408177,0.03365289627038752,10.023068385409353,0.019893406183430475,0.05987070553015194,77.0905989906,40,240175.13425744028,0.96,69.4327108201602,51.65799766127202,5.478721426333808,0.06454260124156917,0.0015776627232875736,-0.6124041361400288,0.5011742385336064,0.5012523007329399,0.5012645339406091,-0.2969780455725614,0.019087911918683684,4,1,40,0.06263016846674006,85.71459527845673,1
0.01082959205947448,-0.05570287361605794,0.0336938060105202,144.57020605834234,0.00003982279301294353,27.07135506954954,65.41884942027905,92.49020448982859,0.03374753208523237,10.0562004919994,0.020890527120567097,0.060980247230974886,77.2594343499,40,240201.20387249292,0.96,70.73057063840025,54.1479602973724,5.619767081339146,0.06484025561767078,0.0015317537270839207,-0.6761307209645704,0.5028255595533274,0.5028837491986229,0.5028926270226896,-0.32574913604332995,0.019302743764482856,5,1,40,0.06252627971227881,84.1819346244666,1
0.011310093548266556,-0.03810398667307502,0.033790389511306224,144.70594510715858,0.000039818978733457754,26.15168239291725,66.79679721864012,92.94847961155737,0.033830347236762336,10.085513562441195,0.021819055581897954,0.062007154330404435,77.6969949465,40,240224.21286350297,0.96,71.86432472891627,56.55046774133278,5.744834238872673,0.06510292557204365,0.0014918849572186253,-0.7241545950633432,0.5042866851249909,0.5043272760650908,0.5043341718105406,-0.3470424606335951,0.019484354202728524,6,1,40,0.06248322155541898,83.0064144927552,1
0.011420028877411477,-0.03425977843469713,0.03381145853235846,144.7356060878029,0.0000398181453057402,25.956431974829073,67.2261048881115,93.18253686294057,0.033847639121630003,10.091928133523863,0.022028223130791433,0.062236863435426386,77.0227668544,40,240229.24096102908,0.96,72.14453174524792,57.100144387057384,5.772115933291806,0.0651603018144075,0.0014832551624936188,-0.7681634478884578,0.5046062621405902,0.5046430184494195,0.5046486348113203,-0.3662469535955881,0.019576459080649346,7,1,40,0.06245648694591417,81.92176319151545,1
0.01186468309942381,-0.019516279374408405,0.03389268772998762,144.84933440776098,0.00003981494987787002,25.18135772218372,68.35852079255146,93.53987851473518,0.03391679799185397,10.116554138602762,0.02285256875336497,0.0631433649840519,77.7372061813,40,240248.5210358327,0.96,73.0795484000795,59.32341549711905,5.8773649891207596,0.06538035403918793,0.0014504209926583774,-0.7979854747770869,0.5058340127308792,0.5058575094443176,0.5058610108953375,-0.3790867796241557,0.019716248241976504,8,1,40,0.062478775762518056,81.16323169358023,1
0.011942973254243306,-0.017011957925402554,0.03390646316220946,144.868661966261,0.000039814406856503974,25.05365985874002,68.633625836248,93.68728569498802,0.03392785652863557,10.120744067712774,0.02299615009694232,0.06330008309992079,77.3660177063,40,240251.79774118753,0.96,73.25820715918093,59.71486627121653,5.895177542541265,0.06541773197126265,0.0014448845453135881,-0.8247878780044302,0.5060427574462407,0.5060632257904443,0.5060666143613352,-0.3905034549746706,0.019773624829227676,9,1,40,0.0625101258550009,80.47491357371753,1
